"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2437660,"October 14, 2022",Louisiana,Slidell,"300 Spartan Dr","Salmen High School",0,0,0,0,1,N/A
2437552,"October 14, 2022",Virginia,Richmond,"1211 Jahnke Rd","Westover Hills Elementary School",1,0,0,0,1,N/A
2438659,"October 14, 2022",Alabama,Atmore,"1565 AL-21","Escambia County Middle School",0,0,0,0,1,N/A
2437947,"October 14, 2022",Pennsylvania,Bethlehem,"1115 Linden St","Liberty High School",0,0,0,0,0,N/A
2437832,"October 14, 2022","North Carolina",Asheville,"20 Erwin Hills Rd","Clyde A. Erwin Middle",0,0,0,0,1,N/A
2439005,"October 14, 2022",Tennessee,Murfreesboro,"802 Warrior Dr","Riverdale High School",0,0,0,0,0,N/A
2458000,"October 13, 2022",Maryland,Baltimore,"1500 Harlem Ave","Bluford Drew Jemison STEM Academy",0,0,0,0,1,N/A
2436836,"October 13, 2022",Texas,Joshua,"907 S Broadway St","Joshua High School",0,0,0,0,0,N/A
2436921,"October 13, 2022",Michigan,Belleville,"501 W Columbia Ave","Belleville High School",0,0,0,0,1,N/A
2436505,"October 13, 2022",Texas,Dallas,"2121 Tosca Ln","John W Carpenter Elementary School",0,0,0,0,0,N/A
2437382,"October 13, 2022",Arizona,Phoenix,"4201 E Knox Rd","Mountain Pointe High School",0,0,0,0,1,N/A
2437310,"October 13, 2022","North Carolina",Erwin,"215 Maynard Lake Rd","Triton High School",0,0,0,0,1,N/A
2437269,"October 13, 2022","North Carolina",Charlotte,"7600 IBM Dr","Julius Chambers High School",0,0,0,0,1,N/A
2436507,"October 13, 2022",Illinois,Champaign,"913 Crescent Dr","Centennial High School",0,0,0,0,1,N/A
2437231,"October 13, 2022","New York",Wellsville,"126 W State St","Wellsville Secondary School",0,0,0,0,1,N/A
2437396,"October 13, 2022","New York","Corona (Queens)","121-10 Rockaway Blvd","Epic High School South",0,0,0,0,1,N/A
2437674,"October 13, 2022",Michigan,"University Center","1961 Delta Rd","Delta College",0,1,0,0,0,N/A
2436115,"October 12, 2022","North Carolina",Cary,"638 Walnut St","Cary High School",0,0,0,0,2,N/A
2438046,"October 12, 2022",Nevada,Reno,"1014 N Virginia St","University of Nevada",0,0,0,0,0,N/A
2437289,"October 12, 2022","North Carolina",Graham,"631 Southern High School Rd","Southern Alamance High School",0,0,0,0,1,N/A
2437216,"October 12, 2022",Florida,"Fort Pierce","1801 Panther Ln","Fort Pierce Westwood Academy",0,0,0,0,1,N/A
2435118,"October 11, 2022",Pennsylvania,Middleburg,"10 Dock Hill Rd","Mid-West Middle School",0,0,0,0,1,N/A
2435418,"October 11, 2022",Wisconsin,Racine,"7345 Washington Ave","JI Case High School",0,0,0,0,1,N/A
2435216,"October 11, 2022",Ohio,Akron,"65 Steiner Rd",SOAR,0,0,0,0,1,N/A
2435365,"October 11, 2022","North Carolina",Lumberton,"3901 Fayetteville Rd","Lumberton High School",0,0,0,0,0,N/A
2435867,"October 11, 2022",Pennsylvania,"Wilkes Barre","2021 Wolfpack Wy","Wilkes-Barre Area High School",0,0,0,0,0,N/A
2435436,"October 11, 2022",Kansas,Salina,"730 E Magnolia Rd","Salina South High School",0,0,0,0,3,N/A
2435505,"October 11, 2022",Alabama,Birmingham,"2101 Jefferson Ave SW","Arrington Elementary School",0,1,0,0,0,N/A
2435187,"October 10, 2022",Florida,Hialeah,"5987 E 7th Ave","Amelia Earhart Elementary School",0,0,0,0,1,N/A
2435298,"October 10, 2022","South Carolina",Columbia,"1701 Westchester Dr","Columbia High School",0,0,0,0,1,N/A
2435225,"October 10, 2022",Ohio,Columbus,"2400 S Hamilton Rd","Life Skills Center Southeast",0,0,0,0,1,N/A
2434860,"October 10, 2022",Wisconsin,Milwaukee,"8135 W Florist Ave","James Madison High School",0,0,0,1,1,N/A
2435104,"October 10, 2022",Ohio,Columbus,"211 E 7th Ave","Weinland Park Elementary School",0,0,0,0,1,N/A
2434287,"October 10, 2022","North Carolina",Waxhaw,"1400 Cuthbertson Rd","Cuthbertson High School",0,0,0,0,1,N/A
2435330,"October 8, 2022",Kansas,"Kansas City","2400 Steele Rd","J.C. Harmon High School",0,0,0,0,0,N/A
2433352,"October 8, 2022",California,Berkeley,"2400 Durant Ave","University of California Berkeley",1,3,0,0,2,N/A
2433428,"October 8, 2022",Maryland,Baltimore,"4300 block of Hillen Rd","Morgan State University",0,1,0,0,0,N/A
2432745,"October 7, 2022",Ohio,Toledo,"5 Whitmer Dr","Whitmer High School Stadium",0,3,0,0,2,N/A
2433751,"October 7, 2022",Michigan,"Battle Creek","62 Champion St","Battle Creek Central High",0,0,0,0,0,N/A
2432879,"October 7, 2022",Arizona,Phoenix,"3333 W Roosevelt St","Carl Hayden High School",0,0,0,0,0,N/A
2436126,"October 7, 2022",Ohio,"Dayton (Huber Heights)","5400 Chambersburg Rd","Wayne High School",0,0,0,0,1,N/A
2433405,"October 7, 2022",Connecticut,Hartford,"415 Granby St","Weaver High School",0,0,0,0,1,N/A
2435008,"October 7, 2022","South Carolina",Seabrook,"169 State Hwy S 7-549","Whale Branch Early College High School",0,0,0,0,1,N/A
2435004,"October 7, 2022",Texas,Houston,"7555 Houston Sugar Land Rd","Alief Taylor High School",0,0,0,0,1,N/A
2432878,"October 7, 2022",Nevada,"Las Vegas","9370 Brent Ln","James H Bilbray Elementary",0,0,0,0,0,N/A
2432859,"October 7, 2022","North Carolina",Lawndale,"307 E Stage Coach Trl","Burns High School",0,0,0,0,1,N/A
2433393,"October 7, 2022",Wyoming,Casper,"930 S Elm St","Natrona County High School",0,0,0,0,0,N/A
2432735,"October 6, 2022",Delaware,Newark,"750 E Delaware Ave","Newark High School",0,0,0,0,1,N/A
2432658,"October 6, 2022",Texas,"Rio Hondo","22547 TX-345","Rio Hondo High School",0,0,0,0,1,N/A
2432244,"October 6, 2022",Virginia,Richmond,"4314 Crutchfield St","George Wythe High School",0,0,0,0,1,N/A
2432590,"October 6, 2022",Minnesota,"Minneapolis (Coon Rapids)","2340 Northdale Blvd NW","Coon Rapids High School",0,0,0,0,4,N/A
2431717,"October 6, 2022",Oklahoma,"Oklahoma City (Midwest City)","213 Elm St","Midwest City High School",0,0,0,0,1,N/A
2431763,"October 6, 2022",Virginia,Petersburg,"1 Hayden St","Virginia State University",0,0,0,0,0,N/A
2432069,"October 6, 2022",Florida,Citra,"151 W Hwy 329","North Marion High School",0,0,0,0,1,N/A
2432107,"October 6, 2022",Ohio,Columbus,"1265 Koebel Rd","Marion-Franklin High School",0,0,0,0,0,N/A
2431119,"October 5, 2022",Georgia,Savannah,"12419 Largo Dr","Windsor Forest High School",0,0,0,0,1,N/A
2433194,"October 5, 2022",Texas,Cypress,"7425 Westgreen Blvd","Cypress Park High School",0,0,0,0,1,N/A
2431054,"October 5, 2022",Arizona,Tucson,"1133 E James E Rodgers Way","University of Arizona - Harshbarger Building",1,1,0,0,1,N/A
2431470,"October 5, 2022",Arkansas,"Little Rock","1500 S Park St","Little Rock Central High",0,0,0,0,1,N/A
2431081,"October 5, 2022","South Carolina",Hopkins,"2615 Lower Richland Blvd","Lower Richland High School",0,0,0,0,1,N/A
2435010,"October 5, 2022","South Carolina",Beaufort,"1 Blue Dolphin Dr","Battery Creek High School",0,0,0,0,1,N/A
2431228,"October 5, 2022","New Mexico",Albuquerque,"1505 Candelaria Rd NW","Valley High School",0,0,0,0,1,N/A
2430450,"October 4, 2022",Oklahoma,Norman,"911 W Main St","Norman High School",0,0,0,0,1,N/A
2429961,"October 4, 2022",Kentucky,Louisville,"1130 W Chestnut St","Central High School",0,0,0,0,0,N/A
2430211,"October 4, 2022",Kansas,"Garden City","2720 Buffalo Way Blvd","Garden City High School",0,0,0,0,1,N/A
2430199,"October 4, 2022",Missouri,"Kansas City","6501 NW 72nd St","Plaza Middle School",0,0,0,0,1,N/A
2430163,"October 4, 2022",Wisconsin,Milwaukee,"N 20th St and W Michigan St","Marquette University",0,0,0,0,0,N/A
2430125,"October 4, 2022",Colorado,"Colorado Springs","1675 Winnebago Rd","Evans Elementary School",0,0,0,0,1,N/A
2430247,"October 4, 2022",Massachusetts,Boston,"60 Washington St","Jeremiah E Burke High School",0,1,0,0,1,N/A
2434726,"October 3, 2022",Utah,Ogden,"1080 9th St","Ben Lomond High School",0,0,0,0,1,N/A
2431909,"October 3, 2022",Indiana,"Fort Wayne","475 E State Blvd","North Side High School",0,0,0,0,1,N/A
2430189,"October 3, 2022",Texas,Donna,"400 N D Salinas Blvd","Todd Middle School",0,0,0,0,1,N/A
2429319,"October 3, 2022",Iowa,"Des Moines","1111 E Army Post Rd","DMACC Southridge Center",0,1,0,0,0,N/A
2430002,"October 3, 2022",Michigan,Oxford,"1420 Lakeville Rd","Oxford Middle School",0,0,0,0,0,N/A
2429875,"October 3, 2022",California,Phelan,"9292 Sheep Creek Rd","Serrano High School",0,0,0,0,1,N/A
2430209,"October 3, 2022",Florida,Miami,"5950 NW 11th Ave","Eugenia B Thomas K-8 Center",0,0,0,0,1,N/A
2430446,"October 1, 2022",Georgia,Statesboro,"1332 Southern Dr","Georgia Southern University",0,0,0,0,3,N/A
2427775,"September 30, 2022",Oklahoma,Tulsa,"4929 N Peoria Ave","McLain High School",1,3,0,0,1,N/A
2427753,"September 30, 2022","New York",Newburgh,"201 Fullerton Ave","Newburgh Free Academy",0,3,0,0,0,N/A
2427490,"September 30, 2022",Nevada,Sparks,"1350 Baring Blvd","Edward C Reed High School",0,0,0,0,2,N/A
2427532,"September 30, 2022",Virginia,Richmond,"900 block of McDowell Rd",N/A,0,1,0,0,0,N/A
2428668,"September 30, 2022","New Mexico","Santa Fe","2100 Yucca St","Santa Fe High School",0,0,0,0,1,N/A
2429883,"September 30, 2022",Texas,Austin,"1201 Payton Gin Rd","Navarro Early College High School",0,0,0,0,1,N/A
2427745,"September 29, 2022",California,Tulare,"2975 Alpine Ave","Alpine Vista School",0,0,0,0,0,N/A
2427321,"September 29, 2022",Washington,Edmonds,"7600 212th St SW","Edmonds-Woodway High School",0,0,0,0,1,N/A
2427162,"September 29, 2022",Ohio,Columbus,"3080 Wicklow Rd","Westgate Alternative Elementary",0,0,0,0,1,N/A
2426042,"September 28, 2022",California,Oakland,"8251 Fontaine St","Kings Estate / Rudsdale Continuation High School",1,5,0,0,0,N/A
2426249,"September 28, 2022",Indiana,Greenfield,"140 Polk St","Weston Elementary School",0,0,0,0,2,N/A
2426016,"September 28, 2022",Tennessee,Nashville,"904 26th Ave N","Pearl-Cohn High School",0,0,0,0,1,N/A
2426525,"September 28, 2022","North Carolina",Weaverville,"890 Clarks Chapel Rd","North Buncombe High School",0,0,0,0,1,N/A
2426199,"September 28, 2022",Indiana,"Fort Wayne","2201 Maplecrest Rd","Haley Elementary School",0,0,0,0,0,N/A
2426574,"September 28, 2022",Pennsylvania,Williamsport,"884 W 4th St",N/A,1,0,0,0,1,N/A
2426451,"September 28, 2022","North Carolina",Middlesex,"13081 W Hanes Ave","Middlesex Elementary",0,0,0,0,1,N/A
2427145,"September 28, 2022",Georgia,Lagrange,"1920 Hamilton Rd","Troup County High School",0,0,0,0,1,N/A
2437722,"September 28, 2022",California,Olivehurst,"4446 Olive Ave","Lindhurst High School",0,0,0,0,2,N/A
2425108,"September 27, 2022",Indiana,Muncie,"801 N Walnut St","Muncie Central High School",0,0,0,0,1,N/A
2427309,"September 27, 2022",Texas,"Deer Park","2920 Luella Ave","Deer Park Elementary",0,0,0,0,1,N/A
2427934,"September 27, 2022",Washington,"Moses Lake","900 Yonezawa Blvd","Columbia Basin Technical Skills Center",0,0,0,0,1,N/A
2426503,"September 27, 2022",Pennsylvania,Mechanicsburg,"100 E Elmwood Ave","Elmwood Academy",0,0,0,0,1,N/A
2425199,"September 27, 2022",Pennsylvania,Philadelphia,"6498 Ridge Ave","Roxborough High School Stadium",1,4,0,0,5,N/A
2424589,"September 26, 2022",California,Fresno,"5445 N Palm Ave","Bullard High School",0,0,0,0,1,N/A
2424019,"September 26, 2022",Georgia,Valdosta,"1400 block of Laura St",N/A,0,1,0,0,0,N/A
2424473,"September 26, 2022",Texas,Amarillo,"3001 SE 34th Ave","Caprock High School",0,0,0,0,1,N/A
2424355,"September 26, 2022",Utah,"Salt Lake City","2166 S 1700 E","Highland High School",0,0,0,0,2,N/A
2424397,"September 26, 2022",Ohio,Youngstown,"W Wood St and Wick Ave","Saint Joseph the Provider School",0,0,0,0,1,N/A
2425146,"September 26, 2022",Ohio,Wilberforce,"1400 Brush Row Rd","Central State University",0,0,0,0,0,N/A
2430034,"September 26, 2022",Michigan,Oxford,"930 E Drahner Rd","Crossroads for Youth",0,0,0,0,0,N/A
2424950,"September 26, 2022",Maryland,Clinton,"6101 Garden Dr","Surrattsville High School",0,0,0,0,1,N/A
2426501,"September 26, 2022",Texas,"San Antonio","9190 US-281 S","Southside High School",0,0,0,0,1,N/A
2427129,"September 26, 2022",Georgia,Valdosta,"1400 block of Weaver St",N/A,0,1,0,0,1,N/A
2423686,"September 24, 2022",Ohio,Toledo,"2200 Arlington Ave","Bowsher High School",0,0,0,0,2,N/A
2424570,"September 23, 2022",Texas,Dallas,"9449 Church Rd","Lake Highlands’ Wildcat-Ram Stadium",0,0,0,0,1,N/A
2423761,"September 23, 2022",Texas,Dallas,"9449 Church Rd","Wildcat-Ram Stadium",0,0,0,0,1,N/A
2423013,"September 23, 2022",Ohio,Westerville,"303 S Otterbein Ave","Westerville South High School",0,0,0,0,1,N/A
2424370,"September 23, 2022",Ohio,Newark,"100 Hainsview Dr","Licking Valley High School",0,0,0,0,0,N/A
2422470,"September 23, 2022",Minnesota,"Minneapolis (Richfield)","401 W 70th St","Richfield High School",0,1,0,0,1,N/A
2425156,"September 23, 2022",Ohio,"Dayton (Huber Heights)","5400 Chambersburg Rd","Wayne High School",0,0,0,0,1,N/A
2423431,"September 23, 2022",Michigan,"Mount Pleasant","1155 S Elizabeth St","Mount Pleasant High School",0,0,0,0,1,N/A
2422034,"September 23, 2022","North Carolina","High Point","1 N University Pkwy","High Point University",0,0,0,0,1,N/A
2422227,"September 23, 2022",Tennessee,Nashville,"904 26th Ave N","Pearl-Cohn High School",0,0,0,0,1,N/A
2422225,"September 22, 2022",Indiana,"South Bend","4747 W Washington St","Washington High School",0,0,0,0,1,N/A
2421583,"September 22, 2022",Utah,Vernal,"721 W 100 S","Vernal Middle School",0,0,0,0,1,N/A
2421443,"September 22, 2022",Indiana,"Fort Wayne","9100 Winchester Rd","Wayne High School",0,0,0,0,1,N/A
2428646,"September 22, 2022",Michigan,Bridgeport,"4691 Bearcat Blvd","Bridgeport High School",0,0,0,0,1,N/A
2454669,"September 22, 2022",Arizona,Phoenix,"801 W Peoria Ave","Mountain View School",0,0,0,0,1,N/A
2421335,"September 22, 2022",Texas,"Fort Worth","12350 Timberland Blvd","Timber Creek High School",0,0,0,0,1,N/A
2427317,"September 22, 2022",Ohio,Toledo,"3020 Tremainsville Rd","Autism Model School",0,0,0,0,1,N/A
2525910,"September 22, 2022","North Carolina","Saint Pauls","648 N Old Stage Rd","St Pauls High School",0,0,0,0,0,N/A
2421669,"September 22, 2022",Kentucky,Lexington,"2000 Winchester Rd","Frederick Douglas High School",0,0,0,0,1,N/A
2421032,"September 21, 2022","South Carolina",Columbia,"1701 Westchester Dr","Columbia High School",0,0,0,0,1,N/A
2420895,"September 21, 2022",Kentucky,Louisville,"6000 Brownsboro Rd","Ballard High School",0,0,0,0,0,N/A
2421581,"September 21, 2022",Missouri,"Kansas City (North Kansas City)","620 E 23rd Ave","North Kansas City High School",0,0,0,0,1,N/A
2421091,"September 21, 2022",Arizona,Tucson,"421 N Arcadia Ave","Rincon High School",0,0,0,0,1,N/A
2421985,"September 21, 2022",Illinois,"West Chicago","326 Joliet St","West Chicago High School",0,0,0,0,1,N/A
2419732,"September 20, 2022",Tennessee,Chattanooga,"2500 Market St","Howard High School",0,0,0,0,1,N/A
2420080,"September 20, 2022",Iowa,Urbandale,"7111 NW Aurora Ave","Urbandale High School",0,0,0,0,1,N/A
2419765,"September 20, 2022",Virginia,Suffolk,"214 Kenyon Rd","Lakeland High School",0,0,0,0,1,N/A
2419813,"September 20, 2022",Ohio,Columbus,"4405 Scenic Dr","Whetstone High School",0,0,0,0,1,N/A
2419815,"September 20, 2022",Ohio,Columbus,"1500 E Broad St","East High School",0,0,0,0,1,N/A
2419831,"September 20, 2022",Ohio,"Canal Winchester","300 Washington Street","Canal Winchester High School",0,0,0,0,1,N/A
2420743,"September 20, 2022",Missouri,Independence,"2101 N Twyman Rd","Osage Trail Middle School",0,0,0,0,1,N/A
2420720,"September 20, 2022",Georgia,Elberton,"600 Abernathy Cir","Elbert County High School",0,0,0,0,1,N/A
2420693,"September 20, 2022",Minnesota,Mankato,"1351 S Riverfront Dr","Mankato West High School",0,1,0,0,0,N/A
2420238,"September 20, 2022",Illinois,Maywood,"807 S 1st Ave","Proviso East High School",0,0,0,0,1,N/A
2421084,"September 20, 2022",Indiana,"South Bend","400 block of Teri St","Jackson Middle School Bus",0,0,0,0,1,N/A
2419520,"September 19, 2022",Florida,Stuart,"1400 SE Cove Rd","Treasure Coast Classical Academy",0,0,0,0,0,N/A
2419196,"September 19, 2022",Louisiana,Harvey,"2800 block of Manhattan Blvd","Laureate Academy Charter School Bus",0,0,0,0,1,N/A
2419151,"September 19, 2022",Colorado,"Commerce City","7200 Quebec Pkwy","Adams City High School",0,0,0,0,1,N/A
2419699,"September 19, 2022",Wisconsin,Janesville,"1649 S Chatham St","Edison Middle School",0,0,0,0,0,N/A
2418861,"September 19, 2022",Tennessee,Nashville,"401 Walton Ln","Maplewood High School",0,0,0,0,0,N/A
2424678,"September 19, 2022",Georgia,Douglasville,"8705 Campbellton St","Douglasville High School",0,0,0,0,1,N/A
2422582,"September 19, 2022",Mississippi,Philadelphia,"1000 St Francis Dr","Neshoba Central junior high",0,0,0,0,2,N/A
2417805,"September 18, 2022",Arizona,Tucson,"1011 N Tyndall Ave","University of Arizona",0,2,0,0,0,N/A
2417557,"September 17, 2022",Georgia,Augusta,"1701 15th St","T. W. Josey High School",0,2,0,0,2,N/A
2417316,"September 16, 2022",Texas,Bryan,"2751 N Earl Rudder Fwy","Davila Middle School",0,0,0,0,1,N/A
2418187,"September 16, 2022",Kentucky,Hopkinsville,"9503 Eagle Way","Stadium of Champions",0,0,0,0,1,N/A
2419541,"September 16, 2022",Alabama,"Bay Minette","1 Tiger Dr","Baldwin County High School",0,0,0,0,1,N/A
2428252,"September 16, 2022",Maine,Lewiston,"400 Bartlett St","Connors Elementary School",0,0,0,0,0,N/A
2416439,"September 16, 2022","North Carolina",Williamston,"1260 Godwin Ave","Riverside High School",0,0,0,0,1,N/A
2416431,"September 16, 2022","South Carolina",Charleston,"3080 River Village Crossing Dr","Philip Simmons High School",0,0,0,0,2,N/A
2418705,"September 16, 2022",Georgia,Lawrenceville,"2255 New Hope Rd","Archer High School",0,0,0,0,1,N/A
2416927,"September 16, 2022",Georgia,Augusta,"1339 Laney Walker Blvd","Lucy Craft Laney High School",0,0,0,0,3,N/A
2419553,"September 16, 2022",Florida,Jacksonville,"5530 Firestone Rd","Westside High School",0,0,0,0,1,N/A
2416779,"September 16, 2022",Minnesota,Minneapolis,"1700 Girard Ave N","North High School",0,0,0,0,0,N/A
2417423,"September 16, 2022",Arkansas,Greenwood,"700 Mt Harmony Rd","East Pointe Elementary",0,0,0,0,0,N/A
2421172,"September 16, 2022",California,Manteca,"1700 Thomas St","Sierra High School football stadium",0,0,0,0,0,N/A
2417342,"September 16, 2022",Texas,"Fort Worth (Everman)","1000 S Race St","Everman High School",0,0,0,0,2,N/A
2416521,"September 15, 2022",Nevada,"Las Vegas","3850 Annie Oakley Dr","Chaparral High School",0,0,0,0,1,N/A
2416977,"September 15, 2022",Arizona,Tucson,"545 N Camino Seco","Sahuaro High",0,0,0,0,1,N/A
2415584,"September 15, 2022",Maryland,Randallstown,"4000 Offutt Rd","Randallstown High School",0,0,0,0,1,N/A
2416150,"September 15, 2022","North Carolina",Monroe,"601 E Sunset Dr","Monroe Middle School",0,0,0,0,0,N/A
2421095,"September 15, 2022",Pennsylvania,Allentown,"106 N 17th St","William Allen High School",0,0,0,0,1,N/A
2414982,"September 14, 2022",Kentucky,Elkton,"806 S Main St","Todd County Central High School",0,0,0,0,1,N/A
2415703,"September 14, 2022",Georgia,Augusta,"910 Russell St","Academy of Richmond County",0,0,0,0,1,N/A
2417008,"September 14, 2022",Nevada,"Carson City","110 Thompson St","Bordewich Bray Elementary School",0,0,0,0,1,N/A
2415388,"September 14, 2022",Ohio,Cleveland,"4600 Detroit Ave","Garrett Morgan High School Campus",0,0,0,0,3,N/A
2414571,"September 14, 2022",Florida,"Winter Park","2100 Summerfield Rd","Winter Park High School",0,0,0,0,1,N/A
2416171,"September 14, 2022",Texas,Frisco,"6901 Coit Rd","Centennial High School",0,0,0,0,1,N/A
2415467,"September 14, 2022",Virginia,Norfolk,"Scott St and Trant Ave",N/A,0,0,0,0,2,N/A
2415416,"September 14, 2022",Florida,Tampa,"1701 North Blvd","Blake High School",0,0,0,0,1,N/A
2415376,"September 14, 2022",Ohio,Circleville,"1476 Lancaster Pike","Ohio Christian University",0,0,0,0,1,N/A
2414845,"September 14, 2022",Tennessee,Ripley,"254 S Jefferson St","Ripley High School",0,0,0,0,2,N/A
2414061,"September 13, 2022",Kentucky,"Louisville (Shively)","2501 Rockford Ln","Western High School",0,0,0,0,0,N/A
2414059,"September 13, 2022",California,Vallejo,"840 Nebraska St","Vallejo High School",0,1,0,0,0,N/A
