,Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,lat,lon
1186,2424570,2022-09-23,Texas,Dallas,9449 Church Rd,Lake Highlands’ Wildcat-Ram Stadium,0,0,0,0,1,,32.7762719,-96.7968559
1187,2423761,2022-09-23,Texas,Dallas,9449 Church Rd,Wildcat-Ram Stadium,0,0,0,0,1,,32.7762719,-96.7968559
1188,2423013,2022-09-23,Ohio,Westerville,303 S Otterbein Ave,Westerville South High School,0,0,0,0,1,,40.126139,-82.9295287
1189,2424370,2022-09-23,Ohio,Newark,100 Hainsview Dr,Licking Valley High School,0,0,0,0,0,,40.0581205,-82.4012643
1190,2422470,2022-09-23,Minnesota,Minneapolis (Richfield),401 W 70th St,Richfield High School,0,1,0,0,1,,44.8847698,-93.25062815419295
1191,2425156,2022-09-23,Ohio,Dayton (Huber Heights),5400 Chambersburg Rd,Wayne High School,0,0,0,0,1,,39.874845,-84.053478
1192,2423431,2022-09-23,Michigan,Mount Pleasant,1155 S Elizabeth St,Mount Pleasant High School,0,0,0,0,1,,43.597646,-84.7668495
1193,2422034,2022-09-23,North Carolina,High Point,1 N University Pkwy,High Point University,0,0,0,0,1,,35.9556924,-80.0053176
1194,2422227,2022-09-23,Tennessee,Nashville,904 26th Ave N,Pearl-Cohn High School,0,0,0,0,1,,36.1622767,-86.7742984
1195,2422225,2022-09-22,Indiana,South Bend,4747 W Washington St,Washington High School,0,0,0,0,1,,41.6833813,-86.2500066
1196,2421583,2022-09-22,Utah,Vernal,721 W 100 S,Vernal Middle School,0,0,0,0,1,,40.4556825,-109.528474
1197,2421443,2022-09-22,Indiana,Fort Wayne,9100 Winchester Rd,Wayne High School,0,0,0,0,1,,41.0799898,-85.1386015
1198,2428646,2022-09-22,Michigan,Bridgeport,4691 Bearcat Blvd,Bridgeport High School,0,0,0,0,1,,43.3594696,-83.8816364
1199,2454669,2022-09-22,Arizona,Phoenix,801 W Peoria Ave,Mountain View School,0,0,0,0,1,,33.4484367,-112.074141
1200,2421335,2022-09-22,Texas,Fort Worth,12350 Timberland Blvd,Timber Creek High School,0,0,0,0,1,,32.753177,-97.3327459
1201,2427317,2022-09-22,Ohio,Toledo,3020 Tremainsville Rd,Autism Model School,0,0,0,0,1,,41.6529143,-83.5378173
1202,2525910,2022-09-22,North Carolina,Saint Pauls,648 N Old Stage Rd,St Pauls High School,0,0,0,0,0,,34.8070226,-78.9707787
1203,2421669,2022-09-22,Kentucky,Lexington,2000 Winchester Rd,Frederick Douglas High School,0,0,0,0,1,,38.0464066,-84.4970393
1204,2421032,2022-09-21,South Carolina,Columbia,1701 Westchester Dr,Columbia High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1205,2420895,2022-09-21,Kentucky,Louisville,6000 Brownsboro Rd,Ballard High School,0,0,0,0,0,,38.2542376,-85.759407
1206,2421581,2022-09-21,Missouri,Kansas City (North Kansas City),620 E 23rd Ave,North Kansas City High School,0,0,0,0,1,,39.1516167,-94.5480099
1207,2421091,2022-09-21,Arizona,Tucson,421 N Arcadia Ave,Rincon High School,0,0,0,0,1,,32.2228765,-110.974847
1208,2421985,2022-09-21,Illinois,West Chicago,326 Joliet St,West Chicago High School,0,0,0,0,1,,41.8847507,-88.2039607
1209,2419732,2022-09-20,Tennessee,Chattanooga,2500 Market St,Howard High School,0,0,0,0,1,,35.0457219,-85.3094883
1210,2420080,2022-09-20,Iowa,Urbandale,7111 NW Aurora Ave,Urbandale High School,0,0,0,0,1,,41.6274511,-93.7380243
1211,2419765,2022-09-20,Virginia,Suffolk,214 Kenyon Rd,Lakeland High School,0,0,0,0,1,,36.7282096,-76.5835703
1212,2419813,2022-09-20,Ohio,Columbus,4405 Scenic Dr,Whetstone High School,0,0,0,0,1,,39.9622601,-83.0007065
1213,2419815,2022-09-20,Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,1,,39.9622601,-83.0007065
1214,2419831,2022-09-20,Ohio,Canal Winchester,300 Washington Street,Canal Winchester High School,0,0,0,0,1,,39.8428215,-82.805646
1215,2420743,2022-09-20,Missouri,Independence,2101 N Twyman Rd,Osage Trail Middle School,0,0,0,0,1,,39.0924792,-94.4137923
1216,2420720,2022-09-20,Georgia,Elberton,600 Abernathy Cir,Elbert County High School,0,0,0,0,1,,34.1112226,-82.8670839
1217,2420693,2022-09-20,Minnesota,Mankato,1351 S Riverfront Dr,Mankato West High School,0,1,0,0,0,,44.1634663,-93.9993505
1218,2420238,2022-09-20,Illinois,Maywood,807 S 1st Ave,Proviso East High School,0,0,0,0,1,,41.8789942,-87.8436412
1219,2421084,2022-09-20,Indiana,South Bend,400 block of Teri St,Jackson Middle School Bus,0,0,0,0,1,,41.6833813,-86.2500066
1220,2419520,2022-09-19,Florida,Stuart,1400 SE Cove Rd,Treasure Coast Classical Academy,0,0,0,0,0,,27.197983,-80.2519175
1221,2419196,2022-09-19,Louisiana,Harvey,2800 block of Manhattan Blvd,Laureate Academy Charter School Bus,0,0,0,0,1,,29.9035387,-90.0772944
1222,2419151,2022-09-19,Colorado,Commerce City,7200 Quebec Pkwy,Adams City High School,0,0,0,0,1,,39.8083196,-104.9338675
1223,2419699,2022-09-19,Wisconsin,Janesville,1649 S Chatham St,Edison Middle School,0,0,0,0,0,,42.6829765,-89.0226793
1224,2418861,2022-09-19,Tennessee,Nashville,401 Walton Ln,Maplewood High School,0,0,0,0,0,,36.1622767,-86.7742984
1225,2424678,2022-09-19,Georgia,Douglasville,8705 Campbellton St,Douglasville High School,0,0,0,0,1,,33.7514966,-84.7477136
1226,2422582,2022-09-19,Mississippi,Philadelphia,1000 St Francis Dr,Neshoba Central junior high,0,0,0,0,2,,32.7703841,-89.1153488
1227,2417805,2022-09-18,Arizona,Tucson,1011 N Tyndall Ave,University of Arizona,0,2,0,0,0,,32.2228765,-110.974847
1228,2417557,2022-09-17,Georgia,Augusta,1701 15th St,T. W. Josey High School,0,2,0,0,2,,33.4709714,-81.9748429
1229,2417316,2022-09-16,Texas,Bryan,2751 N Earl Rudder Fwy,Davila Middle School,0,0,0,0,1,,30.6743643,-96.3699632
1230,2418187,2022-09-16,Kentucky,Hopkinsville,9503 Eagle Way,Stadium of Champions,0,0,0,0,1,,36.8657651,-87.4889532
1231,2419541,2022-09-16,Alabama,Bay Minette,1 Tiger Dr,Baldwin County High School,0,0,0,0,1,,30.8829628,-87.7730474
1232,2428252,2022-09-16,Maine,Lewiston,400 Bartlett St,Connors Elementary School,0,0,0,0,0,,44.0951078,-70.2155454
1233,2416439,2022-09-16,North Carolina,Williamston,1260 Godwin Ave,Riverside High School,0,0,0,0,1,,35.8546039,-77.0555114
1234,2416431,2022-09-16,South Carolina,Charleston,3080 River Village Crossing Dr,Philip Simmons High School,0,0,0,0,2,,32.7884363,-79.9399309
1235,2418705,2022-09-16,Georgia,Lawrenceville,2255 New Hope Rd,Archer High School,0,0,0,0,1,,33.9566391,-83.9890066
1236,2416927,2022-09-16,Georgia,Augusta,1339 Laney Walker Blvd,Lucy Craft Laney High School,0,0,0,0,3,,33.4709714,-81.9748429
1237,2419553,2022-09-16,Florida,Jacksonville,5530 Firestone Rd,Westside High School,0,0,0,0,1,,30.3321838,-81.655651
1238,2416779,2022-09-16,Minnesota,Minneapolis,1700 Girard Ave N,North High School,0,0,0,0,0,,44.9772995,-93.2654692
1239,2417423,2022-09-16,Arkansas,Greenwood,700 Mt Harmony Rd,East Pointe Elementary,0,0,0,0,0,,35.2167352,-94.2560266
1240,2421172,2022-09-16,California,Manteca,1700 Thomas St,Sierra High School football stadium,0,0,0,0,0,,37.7986184,-121.2117148
1241,2417342,2022-09-16,Texas,Fort Worth (Everman),1000 S Race St,Everman High School,0,0,0,0,2,,,
1242,2416521,2022-09-15,Nevada,Las Vegas,3850 Annie Oakley Dr,Chaparral High School,0,0,0,0,1,,36.1672559,-115.148516
1243,2416977,2022-09-15,Arizona,Tucson,545 N Camino Seco,Sahuaro High,0,0,0,0,1,,32.2228765,-110.974847
1244,2415584,2022-09-15,Maryland,Randallstown,4000 Offutt Rd,Randallstown High School,0,0,0,0,1,,39.36909865,-76.79584212721417
1245,2416150,2022-09-15,North Carolina,Monroe,601 E Sunset Dr,Monroe Middle School,0,0,0,0,0,,34.9854275,-80.5495112
1246,2421095,2022-09-15,Pennsylvania,Allentown,106 N 17th St,William Allen High School,0,0,0,0,1,,40.6022059,-75.4712794
1247,2414982,2022-09-14,Kentucky,Elkton,806 S Main St,Todd County Central High School,0,0,0,0,1,,36.8100425,-87.1541675
1248,2415703,2022-09-14,Georgia,Augusta,910 Russell St,Academy of Richmond County,0,0,0,0,1,,33.4709714,-81.9748429
1249,2417008,2022-09-14,Nevada,Carson City,110 Thompson St,Bordewich Bray Elementary School,0,0,0,0,1,,39.1698022,-119.7575628
1250,2415388,2022-09-14,Ohio,Cleveland,4600 Detroit Ave,Garrett Morgan High School Campus,0,0,0,0,3,,41.4996574,-81.6936772
1251,2414571,2022-09-14,Florida,Winter Park,2100 Summerfield Rd,Winter Park High School,0,0,0,0,1,,28.5977707,-81.3510264
1252,2416171,2022-09-14,Texas,Frisco,6901 Coit Rd,Centennial High School,0,0,0,0,1,,33.1505998,-96.8238183
1253,2415467,2022-09-14,Virginia,Norfolk,Scott St and Trant Ave,,0,0,0,0,2,,36.8448348,-76.2863999
1254,2415416,2022-09-14,Florida,Tampa,1701 North Blvd,Blake High School,0,0,0,0,1,,27.9477595,-82.458444
1255,2415376,2022-09-14,Ohio,Circleville,1476 Lancaster Pike,Ohio Christian University,0,0,0,0,1,,39.600618,-82.9460133
1256,2414845,2022-09-14,Tennessee,Ripley,254 S Jefferson St,Ripley High School,0,0,0,0,2,,35.7453551,-89.5297973
1257,2414061,2022-09-13,Kentucky,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,0,,38.1837892,-85.82160967314135
1258,2414059,2022-09-13,California,Vallejo,840 Nebraska St,Vallejo High School,0,1,0,0,0,,38.1040864,-122.2566367
1259,2414785,2022-09-13,Maryland,Oxon Hill,6701 Leyte Dr,Oxon Hill High School,0,1,0,0,0,,38.8035961,-76.9896573
1260,2414840,2022-09-13,Tennessee,Memphis,1530 Dellwood Ave,Martin Luther King College Prep High School,0,0,0,0,1,,35.1460249,-90.0517638
1261,2414143,2022-09-13,Florida,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,1,,30.4380832,-84.2809332
1262,2414018,2022-09-13,Indiana,Bloomington,900 W Gordon Pike,Batchelor Middle School,0,0,0,0,1,,39.1670396,-86.5342881
1263,2414137,2022-09-13,Georgia,Warner Robins,500 Johnson Rd,Northside Middle School,0,0,0,0,0,,32.6200973,-83.606568
1264,2414127,2022-09-13,Washington,Kennewick,3520 Southridge Blvd,Southridge High School,0,0,0,0,1,,46.2087066,-119.119919
1265,2413074,2022-09-12,Virginia,Woodbridge,15201 Neabsco Mills Rd,Freedom High School,0,0,0,0,2,,38.6361522,-77.26783643292558
1266,2412964,2022-09-12,Texas,Corpus Christi,3900 Hamlin Dr,Hamlin Middle School,0,0,0,0,0,,27.7635302,-97.4033191
1267,2413802,2022-09-12,North Carolina,Marshville,100 Forest Hills School Rd S,Forest Hills High School,0,0,0,0,1,,34.988486,-80.3670085
1268,2415599,2022-09-12,Maryland,Essex,1801 Turkey Point Rd,Chesapeake High School,0,0,0,0,2,,39.3075071,-76.4790355
1269,2411110,2022-09-09,Wisconsin,Milwaukee,4300 block of W Capitol Dr,,0,1,0,0,0,,43.0349931,-87.922497
1270,2410975,2022-09-09,Texas,Corpus Christi,4001 Wildcat Dr,Calallen High School,0,0,0,0,1,,27.7635302,-97.4033191
1271,2410960,2022-09-09,South Carolina,Seabrook,169 State Hwy S 7-549,Whale Branch High School,0,0,0,0,1,,32.526298,-80.4073245
1272,2411589,2022-09-09,Texas,Texarkana,4001 Summerhill Rd,Texas High School,0,0,0,0,1,,33.44667445,-94.07714830522015
1273,2411489,2022-09-09,Florida,Tallahassee,1717 W Tharpe St,Godby High School,0,0,0,0,1,,30.4380832,-84.2809332
1274,2415361,2022-09-09,Ohio,Euclid,711 E 222nd St,Euclid High School,0,0,0,0,4,,41.5931049,-81.5267873
1275,2410709,2022-09-09,West Virginia,Saint Albans,2100 Kanawha Terrace,St Albans High School,0,0,0,0,1,,38.3856488,-81.836241
1276,2410059,2022-09-08,Missouri,Vandalia,2122 Audrain Rd 557,Van-Far Elementary,0,0,0,0,0,,39.3108745,-91.4884887
1277,2410725,2022-09-08,Florida,Mascotte,513 Albrook St,The Academy At Lake Hills,0,0,0,0,1,,28.5783313,-81.8867452
1278,2409745,2022-09-08,Florida,Miami,11100 block of NW 8th Ave,,0,2,0,0,1,,25.7741728,-80.19362
1279,2410393,2022-09-08,Maryland,Baltimore,2801 N Dukeland St,ConneXions A Community Based Arts School,0,0,0,0,1,,39.2908816,-76.610759
1280,2410743,2022-09-08,Virginia,Suffolk,5505 Godwin Blvd,Oakland Elementary,0,0,0,0,1,,36.7282096,-76.5835703
1281,2410187,2022-09-08,Arkansas,El Dorado,2000 Wildcat Dr,El Dorado High School,0,0,0,0,0,,33.2115087,-92.6650144
1282,2409203,2022-09-07,Michigan,Muskegon,1150 Amity Ave,Muskegon Middle School,0,0,0,0,1,,43.2484584,-86.129351
1283,2409350,2022-09-07,New York,Rochester (Greece),750 Maiden Ln,Greece Odyssey Academy,0,0,0,0,1,,43.2062465,-77.687864
1284,2414792,2022-09-07,Georgia,Springfield,1589 GA-119,Effingham County High School,0,0,0,0,0,,32.3724131,-81.3114988
1285,2408757,2022-09-07,Michigan,Southfield,24675 Lahser Rd,Southfield High School for the Arts & Technology,0,0,0,0,1,,42.4733689,-83.2218731
1286,2410526,2022-09-07,Florida,Tampa,3915 E 21st Ave,Franklin Boys Preparatory Academy,0,0,0,0,1,,27.9477595,-82.458444
1287,2408080,2022-09-06,Tennessee,Nashville,160 Antioch Pike,Glencliff High School,0,0,0,0,1,,36.1622767,-86.7742984
1288,2408994,2022-09-06,Tennessee,Chattanooga,2100 Glass St,Hardy Elementary School,0,0,0,0,0,,35.0457219,-85.3094883
1289,2408874,2022-09-06,Ohio,Columbus,923 S James Rd,Mason Run High School,0,0,0,0,1,,39.9622601,-83.0007065
1290,2407883,2022-09-06,Alabama,Daphne,1030 Stanton Rd,Abiding Love Church and Preschool,0,0,0,0,0,,30.6035255,-87.9036047
1291,2408746,2022-09-06,Texas,Brownsville,3700 Heritage Trl,Paredes Elementary School,0,0,0,0,1,,25.9015688,-97.4984005
1292,2409640,2022-09-06,Arizona,Chandler,3000 N Alma School Rd,El Dorado High School,0,0,0,0,2,,33.3062031,-111.8411851
1293,2408572,2022-09-06,Colorado,Denver,3333 Regis Blvd,Regis University,0,0,0,0,0,,39.7392364,-104.984862
1294,2406582,2022-09-04,North Carolina,Greenville,E 5th St,Eastern Carolina University,0,0,0,0,0,,35.613224,-77.3724593
1295,2408398,2022-09-04,Indiana,Muncie,304 N College Ave,Ball State,0,0,0,0,3,,40.1936892,-85.3865271
1296,2408075,2022-09-03,Delaware,Dover,1200 N Dupont Hwy,Delaware State Wellness and Recreation Center,0,2,0,0,0,,39.158168,-75.5243682
1297,2405127,2022-09-02,Kansas,Wichita,2301 E Douglas Ave,Wichita East High School,0,0,0,0,1,,37.6922361,-97.3375448
1298,2405118,2022-09-02,Texas,Wichita Falls,3807 Kemp Blvd,Barwise Middle School,0,0,0,0,1,,33.9004572,-98.5020777
1299,2405083,2022-09-02,South Carolina,Columbia,120 Sparkleberry Ln,Spring Valley High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1300,2409020,2022-09-02,Texas,Arlington,3000 S Fielder Rd,Gunn Junior High,0,0,0,0,1,,32.7355816,-97.1071186
1301,2408793,2022-09-02,Georgia,Canton,930 Marietta Hwy,Cherokee High School,0,0,0,0,0,,34.2367621,-84.4907621
1302,2405467,2022-09-02,Maryland,Baltimore,3500 Hillen Rd,Mergenthaler Vocational-Technical High School,1,0,0,0,1,,39.2908816,-76.610759
1303,2406217,2022-09-02,Florida,Deland,260 E Euclid Ave,Spec Martin Municipal Stadium,0,0,0,0,0,,29.0283213,-81.3031098
1304,2409178,2022-09-02,Mississippi,Gautier,4307 Gautier Vancleave Rd,Gautier High School,0,0,0,0,2,,30.385755,-88.6116855
1305,2404984,2022-09-01,Michigan,Auburn Hills,2800 Waukegan St,Avondale High School,0,0,0,0,1,,42.6875323,-83.2341028
1306,2404120,2022-09-01,North Carolina,Durham,3727 Fayetteville Rd,Hillside High School,0,0,0,0,2,,35.996653,-78.9018053
1307,2404019,2022-09-01,Kentucky,Phelps,11580 Phelps 632 Rd,Phelps High School,0,0,0,0,1,,37.511958500000006,-82.15830552639093
1308,2420823,2022-09-01,North Carolina,Knightdale,100 Bryan Chalk Ln,Knightdale High School,0,0,0,0,1,,35.7878975,-78.4822938
1309,2403146,2022-08-31,Texas,Corpus Christi,1102 Villarreal Dr,JFK Elementary,0,0,0,0,0,,27.7635302,-97.4033191
1310,2404073,2022-08-31,South Carolina,Rock Hill,320 W Springdale Rd,Rock Hill High School,0,0,0,0,0,,34.9248667,-81.0250784
1311,2403127,2022-08-31,Pennsylvania,Pittsburgh,590 Crane Ave,Brashear High School,0,0,0,0,1,,40.4416941,-79.9900861
1312,2403018,2022-08-31,Nebraska,Omaha,2606 Hamilton St,Blackburn High School,0,0,0,0,1,,41.2587459,-95.9383758
1313,2402985,2022-08-31,Georgia,Carnesville,485 Turkey Creek Rd,Franklin County Middle School,0,0,0,0,1,,34.3698266,-83.235155
1314,2403713,2022-08-31,Nevada,Henderson,400 Palo Verde Ave,Basic Academy of International Studies,0,0,0,0,1,,36.0301134,-114.9826194
1315,2405558,2022-08-31,Arizona,San Tan Valley,35900 N Charbray Dr,Circle Cross Ranch STEM Academy,0,0,0,0,0,,33.1775233,-111.547892
1316,2403655,2022-08-31,Ohio,Grove City,3811 Hoover Rd,Monterey Elementary School,0,0,0,0,0,,39.8814519,-83.0929645
1317,2403440,2022-08-31,Louisiana,Pineville,1511 Line St,Pineville High School,0,0,0,0,0,,31.3224044,-92.4343035
1318,2403344,2022-08-31,Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1,,27.9477595,-82.458444
1319,2403016,2022-08-31,Nebraska,Omaha,4519 S 24th St,South High School,0,0,0,0,1,,41.2587459,-95.9383758
1320,2402421,2022-08-30,Tennessee,Hendersonville,3126 Long Hollow Pike,Beech High School,0,0,0,0,0,,36.3049177,-86.621443
1321,2402496,2022-08-30,Texas,Kingwood,4015 Woodland Hills Dr,Kingwood Park High School,0,0,0,0,1,,30.0497077,-95.1846301
1322,2402189,2022-08-30,Kentucky,Louisville,2811 Duncan St,Atkinson Elementary School,0,0,0,0,1,,38.2542376,-85.759407
1323,2402908,2022-08-30,Colorado,Clifton,3276 F Rd,Clifton Elementary School,0,0,0,0,0,,39.080073,-108.45927739249896
1324,2401857,2022-08-30,California,Santa Rosa,4320 Ursuline Rd,Cardinal Newman High School,0,0,0,0,3,,38.4404925,-122.7141049
1325,2401788,2022-08-30,Kansas,Mcpherson,801 E 1st St,McPherson High School,0,0,0,0,0,,38.3659015,-97.6575171
1326,2402821,2022-08-30,Kansas,Wichita,5301 N Hillside St,Wichita Heights High School,0,0,0,0,1,,37.6922361,-97.3375448
1327,2402664,2022-08-30,South Carolina,Rock Hill,4757 Mt Gallant Rd,Dutchman Creek Middle School,0,0,0,0,1,,34.9248667,-81.0250784
1328,2402567,2022-08-30,Arkansas,Sherwood,484 Bear Paw Rd,Sylvan Hills High School,0,0,0,0,1,,34.8150907,-92.2243153
1329,2405215,2022-08-30,Mississippi,Senatobia,221 Warrior Dr,Senatobia High School,0,0,0,0,0,,34.6187807,-89.9646282
1330,2405213,2022-08-30,Texas,Beaumont,8750 Phelan Blvd,West Brook High School,0,0,0,0,1,,30.0860459,-94.1018461
1331,2403371,2022-08-30,South Carolina,Columbia,2219 Barhamville Rd,C.A. Johnson High School,0,0,0,0,1,,34.0374165,-80.82240445378864
1332,2402730,2022-08-30,Texas,Tyler,3535 Lion Ln,Tyler High School,0,0,0,0,1,,30.7563939,-94.3984613
1333,2402219,2022-08-29,California,Arvin,900 Varsity Rd,Arvin High School,0,0,0,0,1,,35.209129,-118.828431
1334,2401105,2022-08-29,South Carolina,Rock Hill,801 Neely Rd,South Pointe High School,0,0,0,0,1,,34.9248667,-81.0250784
1335,2402046,2022-08-29,Tennessee,Jackson,84 Harts Bridge Rd,South Side High School,0,0,0,0,1,,35.6144446,-88.8177418
1336,2402009,2022-08-29,Arizona,Cochise,5025 N Bowie Ave,Cochise Elementary School,0,0,0,0,0,,31.8514532,-109.8181858
1337,2400942,2022-08-29,Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1,,38.8622077,-76.8815207
1338,2400950,2022-08-29,Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1,,38.8622077,-76.8815207
1339,2401807,2022-08-29,Kansas,Wichita,820 S Osage St,Wichita West High School,0,0,0,0,1,,37.6922361,-97.3375448
1340,2400919,2022-08-29,Oklahoma,Bethany,7210 NW 39th Expy,Southwestern Christian University,0,0,0,0,1,,35.5186728,-97.6322648
1341,2401673,2022-08-29,Florida,Alachua,16401 NW 140th St,A.L. Mebane Middle School,0,0,0,0,1,,29.675568,-82.3640109
1342,2401593,2022-08-29,Louisiana,Delcambre,601 W Main St,Delcambre High School,0,0,0,0,1,,29.948261,-91.9887328
1343,2401110,2022-08-29,California,Oakland,400 Capistrano Dr,Madison Park Academy,0,1,0,0,1,,37.8044557,-122.271356
1344,2401805,2022-08-29,Michigan,Dowagiac,57072 Riverside Dr,Dowagiac Middle School,0,0,0,0,1,,41.9824681,-86.1088809
1345,2403135,2022-08-27,Indiana,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,1,,41.0799898,-85.1386015
1346,2399318,2022-08-27,Missouri,Saint Louis (Wellston),6701 St Charles Rock Rd,Normandy High School,0,0,0,0,1,,38.6717,-90.3009
1347,2400974,2022-08-27,Tennessee,Knoxville,529 Academy Way,Christian Academy of Knoxville,0,0,0,0,1,,35.9603948,-83.9210261
1348,2399765,2022-08-27,Florida,West Palm Beach,2600 N Military Trail,Keiser University,0,0,0,0,1,,26.715364,-80.0532942
1349,2398748,2022-08-26,South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1,,34.5258335,-82.652962
1350,2399307,2022-08-26,Missouri,Kansas City,6720 NW 64th St,Lakeview Middle School,0,0,0,0,1,,39.100105,-94.5781416
1351,2399196,2022-08-26,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1,,31.8457149,-102.367687
1352,2402934,2022-08-26,Indiana,Muncie,2100 S Franklin St,South View Elementary School,0,0,0,0,1,,40.1936892,-85.3865271
1353,2401801,2022-08-26,Georgia,Hephzibah,4558 Brothersville Rd,Hephzibah-Brothersville High School,0,0,0,0,1,,33.3140311,-82.0967857
1354,2401747,2022-08-26,Florida,Tallahassee,601 Paul Russell Rd,Gene Cox Stadium,0,0,0,0,1,,30.4380832,-84.2809332
1355,2399832,2022-08-26,Florida,Homestead,305 NE 2nd Rd,Somerset Academy South Homestead Middle/High,0,0,0,0,1,,25.4718946,-80.4759905
1356,2398701,2022-08-25,South Carolina,Goose Creek,1137 Red Bank Rd,Goose Creek High School,0,0,0,0,0,,32.9961038,-80.0387292
1357,2398675,2022-08-25,North Dakota,Bismarck,3315 University Dr,United Tribes Technical College,0,0,0,0,2,,46.808327,-100.783739
1358,2397552,2022-08-25,Indiana,Greenwood,Providence Dr and Winterwood Dr,,1,0,0,0,1,,39.6137049,-86.109555
1359,2397604,2022-08-25,Tennessee,Nashville,123 Douglas Ave,KIPP Nashville Collegiate High School,0,0,0,0,1,,36.1622767,-86.7742984
1360,2397607,2022-08-25,Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,3,,35.7989854,-84.7650883
1361,2400263,2022-08-25,Colorado,Littleton (Lakewood),100 S Kipling St,Trailblazer Stadium,0,0,0,0,0,,,
1362,2401257,2022-08-25,North Carolina,Matthews,1810 Matthews Mint Hill Rd,Butler High School,0,0,0,0,0,,35.1159532,-80.7224386
